file_name,category,is_real_vulnerability,cwe
BenchmarkTest01070.java,weakrand,false,"CWE-330"
BenchmarkTest01071.java,weakrand,false,"CWE-330"
BenchmarkTest01072.java,weakrand,false,"CWE-330"
BenchmarkTest01073.java,weakrand,false,"CWE-330"
BenchmarkTest01074.java,weakrand,false,"CWE-330"
BenchmarkTest01075.java,weakrand,false,"CWE-330"
BenchmarkTest01076.java,weakrand,false,"CWE-330"
BenchmarkTest01077.java,weakrand,false,"CWE-330"
BenchmarkTest01078.java,weakrand,false,"CWE-330"
BenchmarkTest01079.java,weakrand,false,"CWE-330"
BenchmarkTest01083.java,sqli,true,"CWE-89"
BenchmarkTest01084.java,sqli,true,"CWE-89"
BenchmarkTest01085.java,sqli,false,"CWE-89"
BenchmarkTest01086.java,sqli,false,"CWE-89"
BenchmarkTest01087.java,sqli,true,"CWE-89"
BenchmarkTest01088.java,sqli,true,"CWE-89"
BenchmarkTest01089.java,sqli,false,"CWE-89"
BenchmarkTest01090.java,sqli,true,"CWE-89"
BenchmarkTest01091.java,sqli,true,"CWE-89"
BenchmarkTest01092.java,sqli,false,"CWE-89"
BenchmarkTest01093.java,sqli,true,"CWE-89"
BenchmarkTest01094.java,sqli,true,"CWE-89"
BenchmarkTest01095.java,sqli,false,"CWE-89"
BenchmarkTest01096.java,sqli,false,"CWE-89"
BenchmarkTest01097.java,sqli,true,"CWE-89"
BenchmarkTest01098.java,sqli,false,"CWE-89"
BenchmarkTest01099.java,crypto,true,"CWE-327"
BenchmarkTest01100.java,crypto,false,"CWE-327"
BenchmarkTest01101.java,crypto,false,"CWE-327"
BenchmarkTest01102.java,crypto,true,"CWE-327"
BenchmarkTest01103.java,crypto,true,"CWE-327"
BenchmarkTest01104.java,crypto,false,"CWE-327"
BenchmarkTest01105.java,crypto,true,"CWE-327"
BenchmarkTest01106.java,crypto,true,"CWE-327"
BenchmarkTest01107.java,crypto,true,"CWE-327"
BenchmarkTest01108.java,crypto,false,"CWE-327"
BenchmarkTest01109.java,pathtraver,false,"CWE-22"
BenchmarkTest01110.java,pathtraver,false,"CWE-22"
BenchmarkTest01111.java,pathtraver,true,"CWE-22"
BenchmarkTest01112.java,pathtraver,true,"CWE-22"
BenchmarkTest01113.java,pathtraver,false,"CWE-22"
BenchmarkTest01114.java,pathtraver,false,"CWE-22"
BenchmarkTest01115.java,pathtraver,false,"CWE-22"
BenchmarkTest01116.java,pathtraver,true,"CWE-22"
BenchmarkTest01117.java,pathtraver,true,"CWE-22"
BenchmarkTest01118.java,pathtraver,false,"CWE-22"
BenchmarkTest01119.java,weakrand,true,"CWE-330"
BenchmarkTest01120.java,hash,false,"CWE-328"
BenchmarkTest01121.java,hash,false,"CWE-328"
BenchmarkTest01122.java,hash,false,"CWE-328"
BenchmarkTest01123.java,hash,true,"CWE-328"
BenchmarkTest01124.java,hash,true,"CWE-328"
BenchmarkTest01125.java,hash,false,"CWE-328"
BenchmarkTest01126.java,hash,false,"CWE-328"
BenchmarkTest01127.java,weakrand,true,"CWE-330"
BenchmarkTest01128.java,weakrand,true,"CWE-330"
BenchmarkTest01129.java,weakrand,true,"CWE-330"
BenchmarkTest01130.java,weakrand,true,"CWE-330"
BenchmarkTest01131.java,weakrand,true,"CWE-330"
BenchmarkTest01132.java,weakrand,true,"CWE-330"
BenchmarkTest01133.java,weakrand,true,"CWE-330"
BenchmarkTest01134.java,securecookie,true,"CWE-614"
BenchmarkTest01135.java,weakrand,false,"CWE-330"
BenchmarkTest01136.java,weakrand,false,"CWE-330"
BenchmarkTest01137.java,weakrand,false,"CWE-330"
BenchmarkTest01138.java,weakrand,false,"CWE-330"
BenchmarkTest01139.java,weakrand,false,"CWE-330"
BenchmarkTest01140.java,weakrand,false,"CWE-330"
BenchmarkTest01141.java,weakrand,false,"CWE-330"
BenchmarkTest01147.java,crypto,false,"CWE-327"
BenchmarkTest01148.java,crypto,true,"CWE-327"
BenchmarkTest01149.java,crypto,true,"CWE-327"
BenchmarkTest01150.java,crypto,true,"CWE-327"
BenchmarkTest01151.java,crypto,false,"CWE-327"
BenchmarkTest01152.java,crypto,false,"CWE-327"
BenchmarkTest01153.java,crypto,false,"CWE-327"
BenchmarkTest01154.java,ldapi,false,"CWE-90"
BenchmarkTest01155.java,pathtraver,true,"CWE-22"
BenchmarkTest01156.java,pathtraver,true,"CWE-22"
BenchmarkTest01157.java,pathtraver,true,"CWE-22"
BenchmarkTest01158.java,pathtraver,false,"CWE-22"
BenchmarkTest01159.java,pathtraver,false,"CWE-22"
BenchmarkTest01160.java,pathtraver,false,"CWE-22"
BenchmarkTest01161.java,pathtraver,true,"CWE-22"
BenchmarkTest01162.java,weakrand,true,"CWE-330"
BenchmarkTest01163.java,weakrand,true,"CWE-330"
BenchmarkTest01164.java,hash,false,"CWE-328"
BenchmarkTest01165.java,hash,true,"CWE-328"
BenchmarkTest01166.java,hash,true,"CWE-328"
BenchmarkTest01167.java,hash,true,"CWE-328"
BenchmarkTest01168.java,hash,true,"CWE-328"
BenchmarkTest01169.java,hash,false,"CWE-328"
BenchmarkTest01170.java,hash,false,"CWE-328"
BenchmarkTest01171.java,xss,true,"CWE-79"
BenchmarkTest01172.java,xss,true,"CWE-79"
BenchmarkTest01173.java,xss,true,"CWE-79"
BenchmarkTest01174.java,xss,true,"CWE-79"
BenchmarkTest01175.java,xss,false,"CWE-79"
BenchmarkTest01176.java,xss,false,"CWE-79"
BenchmarkTest01177.java,xss,true,"CWE-79"
BenchmarkTest01178.java,xss,true,"CWE-79"
BenchmarkTest01179.java,xss,true,"CWE-79"
BenchmarkTest01180.java,xss,false,"CWE-79"
BenchmarkTest01181.java,xss,true,"CWE-79"
BenchmarkTest01182.java,cmdi,false,"CWE-78"
BenchmarkTest01183.java,weakrand,true,"CWE-330"
BenchmarkTest01184.java,weakrand,true,"CWE-330"
BenchmarkTest01185.java,securecookie,true,"CWE-614"
BenchmarkTest01186.java,securecookie,true,"CWE-614"
BenchmarkTest01187.java,securecookie,true,"CWE-614"
BenchmarkTest01188.java,xss,false,"CWE-79"
BenchmarkTest01189.java,cmdi,false,"CWE-78"
BenchmarkTest01190.java,cmdi,true,"CWE-78"
BenchmarkTest01191.java,cmdi,true,"CWE-78"
BenchmarkTest01192.java,cmdi,true,"CWE-78"
BenchmarkTest01193.java,cmdi,false,"CWE-78"
BenchmarkTest01194.java,cmdi,true,"CWE-78"
BenchmarkTest01195.java,weakrand,false,"CWE-330"
BenchmarkTest01196.java,weakrand,false,"CWE-330"
BenchmarkTest01197.java,weakrand,false,"CWE-330"
BenchmarkTest01198.java,weakrand,false,"CWE-330"
BenchmarkTest01199.java,weakrand,false,"CWE-330"
BenchmarkTest01200.java,weakrand,false,"CWE-330"
BenchmarkTest01201.java,weakrand,false,"CWE-330"
BenchmarkTest01202.java,weakrand,false,"CWE-330"
BenchmarkTest01208.java,sqli,true,"CWE-89"
BenchmarkTest01209.java,sqli,true,"CWE-89"
BenchmarkTest01210.java,sqli,true,"CWE-89"
BenchmarkTest01211.java,sqli,true,"CWE-89"
BenchmarkTest01212.java,sqli,false,"CWE-89"
BenchmarkTest01213.java,sqli,false,"CWE-89"
BenchmarkTest01214.java,sqli,true,"CWE-89"
BenchmarkTest01215.java,sqli,false,"CWE-89"
BenchmarkTest01216.java,sqli,false,"CWE-89"
BenchmarkTest01217.java,sqli,false,"CWE-89"
BenchmarkTest01218.java,sqli,false,"CWE-89"
BenchmarkTest01219.java,sqli,false,"CWE-89"
BenchmarkTest01220.java,sqli,false,"CWE-89"
BenchmarkTest01221.java,sqli,true,"CWE-89"
BenchmarkTest01222.java,sqli,true,"CWE-89"
BenchmarkTest01223.java,xpathi,true,"CWE-643"
BenchmarkTest01224.java,xpathi,true,"CWE-643"
BenchmarkTest01225.java,xpathi,false,"CWE-643"
BenchmarkTest01226.java,crypto,false,"CWE-327"
BenchmarkTest01227.java,crypto,false,"CWE-327"
BenchmarkTest01228.java,crypto,true,"CWE-327"
BenchmarkTest01229.java,crypto,true,"CWE-327"
BenchmarkTest01230.java,crypto,true,"CWE-327"
BenchmarkTest01231.java,pathtraver,true,"CWE-22"
BenchmarkTest01232.java,pathtraver,true,"CWE-22"
BenchmarkTest01233.java,pathtraver,false,"CWE-22"
BenchmarkTest01234.java,pathtraver,true,"CWE-22"
BenchmarkTest01235.java,pathtraver,true,"CWE-22"
BenchmarkTest01236.java,pathtraver,true,"CWE-22"
BenchmarkTest01237.java,pathtraver,false,"CWE-22"
BenchmarkTest01238.java,pathtraver,true,"CWE-22"
BenchmarkTest01239.java,pathtraver,false,"CWE-22"
BenchmarkTest01240.java,pathtraver,false,"CWE-22"
BenchmarkTest01241.java,ldapi,true,"CWE-90"
BenchmarkTest01242.java,ldapi,true,"CWE-90"
BenchmarkTest01243.java,ldapi,true,"CWE-90"
BenchmarkTest01244.java,hash,true,"CWE-328"
BenchmarkTest01245.java,hash,false,"CWE-328"
BenchmarkTest01246.java,hash,true,"CWE-328"
BenchmarkTest01247.java,hash,true,"CWE-328"
BenchmarkTest01248.java,hash,true,"CWE-328"
BenchmarkTest01249.java,hash,false,"CWE-328"
BenchmarkTest01250.java,hash,false,"CWE-328"
BenchmarkTest01251.java,xss,false,"CWE-79"
BenchmarkTest01252.java,xss,false,"CWE-79"
BenchmarkTest01253.java,xss,true,"CWE-79"
BenchmarkTest01254.java,xss,true,"CWE-79"
BenchmarkTest01255.java,xss,false,"CWE-79"
BenchmarkTest01256.java,xss,false,"CWE-79"
BenchmarkTest01257.java,xss,true,"CWE-79"
BenchmarkTest01258.java,xss,true,"CWE-79"
BenchmarkTest01259.java,xss,true,"CWE-79"
BenchmarkTest01260.java,xss,true,"CWE-79"
BenchmarkTest01261.java,xss,true,"CWE-79"
BenchmarkTest01262.java,xss,true,"CWE-79"
BenchmarkTest01263.java,xss,true,"CWE-79"
BenchmarkTest01264.java,xss,false,"CWE-79"
BenchmarkTest01265.java,xss,false,"CWE-79"
BenchmarkTest01266.java,xss,true,"CWE-79"
BenchmarkTest01267.java,xss,true,"CWE-79"
BenchmarkTest01268.java,xss,true,"CWE-79"
BenchmarkTest01269.java,cmdi,false,"CWE-78"
BenchmarkTest01270.java,cmdi,true,"CWE-78"
BenchmarkTest01271.java,weakrand,true,"CWE-330"
BenchmarkTest01272.java,weakrand,true,"CWE-330"
BenchmarkTest01273.java,weakrand,true,"CWE-330"
BenchmarkTest01274.java,weakrand,true,"CWE-330"
BenchmarkTest01275.java,weakrand,true,"CWE-330"
BenchmarkTest01276.java,weakrand,true,"CWE-330"
BenchmarkTest01277.java,weakrand,true,"CWE-330"
BenchmarkTest01278.java,weakrand,true,"CWE-330"
BenchmarkTest01279.java,weakrand,true,"CWE-330"
BenchmarkTest01280.java,securecookie,true,"CWE-614"
BenchmarkTest01281.java,securecookie,true,"CWE-614"
BenchmarkTest01282.java,securecookie,true,"CWE-614"
BenchmarkTest01283.java,securecookie,true,"CWE-614"
BenchmarkTest01284.java,xss,true,"CWE-79"
BenchmarkTest01285.java,cmdi,true,"CWE-78"
BenchmarkTest01286.java,cmdi,true,"CWE-78"
BenchmarkTest01287.java,cmdi,true,"CWE-78"
BenchmarkTest01288.java,cmdi,true,"CWE-78"
BenchmarkTest01289.java,cmdi,false,"CWE-78"
BenchmarkTest01290.java,cmdi,false,"CWE-78"
BenchmarkTest01291.java,weakrand,false,"CWE-330"
BenchmarkTest01292.java,weakrand,false,"CWE-330"
BenchmarkTest01293.java,weakrand,false,"CWE-330"
BenchmarkTest01294.java,weakrand,false,"CWE-330"
BenchmarkTest01295.java,weakrand,false,"CWE-330"
BenchmarkTest01296.java,weakrand,false,"CWE-330"
BenchmarkTest01297.java,weakrand,false,"CWE-330"
BenchmarkTest01298.java,weakrand,false,"CWE-330"
BenchmarkTest01301.java,sqli,false,"CWE-89"
BenchmarkTest01302.java,sqli,true,"CWE-89"
BenchmarkTest01303.java,sqli,false,"CWE-89"
BenchmarkTest01304.java,sqli,true,"CWE-89"
BenchmarkTest01305.java,sqli,false,"CWE-89"
BenchmarkTest01306.java,sqli,true,"CWE-89"
BenchmarkTest01307.java,sqli,false,"CWE-89"
BenchmarkTest01308.java,sqli,true,"CWE-89"
BenchmarkTest01309.java,sqli,false,"CWE-89"
BenchmarkTest01310.java,sqli,false,"CWE-89"
BenchmarkTest01311.java,sqli,true,"CWE-89"
BenchmarkTest01312.java,sqli,true,"CWE-89"
BenchmarkTest01313.java,sqli,true,"CWE-89"
BenchmarkTest01314.java,sqli,true,"CWE-89"
BenchmarkTest01315.java,sqli,false,"CWE-89"
BenchmarkTest01316.java,xpathi,true,"CWE-643"
BenchmarkTest01317.java,crypto,true,"CWE-327"
BenchmarkTest01318.java,crypto,true,"CWE-327"
BenchmarkTest01319.java,crypto,false,"CWE-327"
BenchmarkTest01320.java,crypto,true,"CWE-327"
BenchmarkTest01321.java,crypto,false,"CWE-327"
BenchmarkTest01322.java,crypto,true,"CWE-327"
BenchmarkTest01323.java,crypto,true,"CWE-327"
BenchmarkTest01324.java,crypto,false,"CWE-327"
BenchmarkTest01325.java,crypto,true,"CWE-327"
BenchmarkTest01326.java,ldapi,true,"CWE-90"
BenchmarkTest01327.java,ldapi,false,"CWE-90"
BenchmarkTest01328.java,pathtraver,false,"CWE-22"
BenchmarkTest01329.java,pathtraver,true,"CWE-22"
BenchmarkTest01330.java,pathtraver,true,"CWE-22"
BenchmarkTest01331.java,pathtraver,false,"CWE-22"
BenchmarkTest01332.java,hash,false,"CWE-328"
BenchmarkTest01333.java,hash,true,"CWE-328"
BenchmarkTest01334.java,hash,true,"CWE-328"
BenchmarkTest01335.java,xss,true,"CWE-79"
BenchmarkTest01336.java,xss,false,"CWE-79"
BenchmarkTest01337.java,xss,true,"CWE-79"
BenchmarkTest01338.java,xss,false,"CWE-79"
BenchmarkTest01339.java,xss,false,"CWE-79"
BenchmarkTest01340.java,xss,false,"CWE-79"
BenchmarkTest01341.java,xss,false,"CWE-79"
BenchmarkTest01342.java,xss,false,"CWE-79"
BenchmarkTest01343.java,xss,false,"CWE-79"
BenchmarkTest01344.java,xss,false,"CWE-79"
BenchmarkTest01345.java,xss,false,"CWE-79"
BenchmarkTest01346.java,xss,true,"CWE-79"
BenchmarkTest01347.java,xss,true,"CWE-79"
BenchmarkTest01348.java,xss,false,"CWE-79"
BenchmarkTest01349.java,xss,true,"CWE-79"
BenchmarkTest01350.java,xss,true,"CWE-79"
BenchmarkTest01351.java,xss,false,"CWE-79"
BenchmarkTest01352.java,xss,false,"CWE-79"
BenchmarkTest01353.java,cmdi,false,"CWE-78"
BenchmarkTest01354.java,weakrand,true,"CWE-330"
BenchmarkTest01355.java,weakrand,true,"CWE-330"
BenchmarkTest01356.java,weakrand,true,"CWE-330"
BenchmarkTest01357.java,weakrand,true,"CWE-330"
BenchmarkTest01358.java,weakrand,true,"CWE-330"
BenchmarkTest01359.java,securecookie,false,"CWE-614"
BenchmarkTest01360.java,cmdi,true,"CWE-78"
BenchmarkTest01361.java,cmdi,true,"CWE-78"
BenchmarkTest01362.java,cmdi,true,"CWE-78"
BenchmarkTest01363.java,cmdi,true,"CWE-78"
BenchmarkTest01364.java,cmdi,false,"CWE-78"
BenchmarkTest01365.java,cmdi,false,"CWE-78"
BenchmarkTest01366.java,weakrand,false,"CWE-330"
BenchmarkTest01367.java,weakrand,false,"CWE-330"
BenchmarkTest01368.java,weakrand,false,"CWE-330"
BenchmarkTest01369.java,weakrand,false,"CWE-330"
BenchmarkTest01370.java,weakrand,false,"CWE-330"
BenchmarkTest01371.java,weakrand,false,"CWE-330"
BenchmarkTest01372.java,weakrand,false,"CWE-330"
BenchmarkTest01373.java,weakrand,false,"CWE-330"
BenchmarkTest01378.java,sqli,false,"CWE-89"
BenchmarkTest01379.java,sqli,true,"CWE-89"
BenchmarkTest01380.java,sqli,false,"CWE-89"
BenchmarkTest01381.java,sqli,true,"CWE-89"
BenchmarkTest01382.java,sqli,true,"CWE-89"
BenchmarkTest01383.java,sqli,true,"CWE-89"
BenchmarkTest01384.java,sqli,true,"CWE-89"
BenchmarkTest01385.java,sqli,false,"CWE-89"
BenchmarkTest01386.java,sqli,false,"CWE-89"
BenchmarkTest01387.java,sqli,false,"CWE-89"
BenchmarkTest01388.java,sqli,true,"CWE-89"
BenchmarkTest01389.java,sqli,false,"CWE-89"
BenchmarkTest01390.java,sqli,true,"CWE-89"
BenchmarkTest01391.java,sqli,true,"CWE-89"
BenchmarkTest01392.java,sqli,false,"CWE-89"
BenchmarkTest01393.java,sqli,false,"CWE-89"
BenchmarkTest01394.java,sqli,true,"CWE-89"
BenchmarkTest01395.java,sqli,true,"CWE-89"
BenchmarkTest01396.java,sqli,true,"CWE-89"
BenchmarkTest01397.java,xpathi,false,"CWE-643"
BenchmarkTest01398.java,crypto,true,"CWE-327"
BenchmarkTest01399.java,crypto,false,"CWE-327"
BenchmarkTest01400.java,crypto,false,"CWE-327"
BenchmarkTest01401.java,crypto,false,"CWE-327"
BenchmarkTest01402.java,ldapi,false,"CWE-90"
BenchmarkTest01403.java,pathtraver,true,"CWE-22"
BenchmarkTest01404.java,pathtraver,false,"CWE-22"
BenchmarkTest01405.java,pathtraver,true,"CWE-22"
BenchmarkTest01406.java,pathtraver,false,"CWE-22"
BenchmarkTest01407.java,pathtraver,false,"CWE-22"
BenchmarkTest01408.java,pathtraver,true,"CWE-22"
BenchmarkTest01409.java,pathtraver,false,"CWE-22"
BenchmarkTest01410.java,hash,false,"CWE-328"
BenchmarkTest01411.java,hash,true,"CWE-328"
BenchmarkTest01412.java,hash,false,"CWE-328"
BenchmarkTest01413.java,hash,false,"CWE-328"
BenchmarkTest01414.java,hash,true,"CWE-328"
BenchmarkTest01415.java,hash,true,"CWE-328"
BenchmarkTest01416.java,hash,true,"CWE-328"
BenchmarkTest01417.java,xss,true,"CWE-79"
BenchmarkTest01418.java,xss,true,"CWE-79"
BenchmarkTest01419.java,xss,false,"CWE-79"
BenchmarkTest01420.java,xss,false,"CWE-79"
BenchmarkTest01421.java,xss,false,"CWE-79"
BenchmarkTest01422.java,xss,false,"CWE-79"
BenchmarkTest01423.java,xss,true,"CWE-79"
BenchmarkTest01424.java,xss,true,"CWE-79"
BenchmarkTest01425.java,xss,false,"CWE-79"
BenchmarkTest01426.java,xss,true,"CWE-79"
BenchmarkTest01427.java,xss,true,"CWE-79"
BenchmarkTest01428.java,xss,true,"CWE-79"
BenchmarkTest01429.java,xss,true,"CWE-79"
BenchmarkTest01430.java,cmdi,true,"CWE-78"
BenchmarkTest01431.java,weakrand,true,"CWE-330"
BenchmarkTest01432.java,weakrand,true,"CWE-330"
BenchmarkTest01433.java,weakrand,true,"CWE-330"
BenchmarkTest01434.java,weakrand,true,"CWE-330"
BenchmarkTest01435.java,weakrand,true,"CWE-330"
BenchmarkTest01436.java,securecookie,false,"CWE-614"
BenchmarkTest01437.java,xss,true,"CWE-79"
BenchmarkTest01438.java,xss,true,"CWE-79"
BenchmarkTest01439.java,xss,false,"CWE-79"
BenchmarkTest01440.java,cmdi,false,"CWE-78"
BenchmarkTest01441.java,cmdi,true,"CWE-78"
BenchmarkTest01442.java,cmdi,true,"CWE-78"
BenchmarkTest01443.java,cmdi,false,"CWE-78"
BenchmarkTest01444.java,cmdi,false,"CWE-78"
BenchmarkTest01445.java,cmdi,false,"CWE-78"
BenchmarkTest01446.java,cmdi,true,"CWE-78"
BenchmarkTest01447.java,weakrand,false,"CWE-330"
BenchmarkTest01448.java,weakrand,false,"CWE-330"
BenchmarkTest01449.java,weakrand,false,"CWE-330"
BenchmarkTest01450.java,weakrand,false,"CWE-330"
BenchmarkTest01451.java,weakrand,false,"CWE-330"
BenchmarkTest01452.java,weakrand,false,"CWE-330"
BenchmarkTest01453.java,weakrand,false,"CWE-330"
BenchmarkTest01459.java,sqli,false,"CWE-89"
BenchmarkTest01460.java,sqli,true,"CWE-89"
BenchmarkTest01461.java,sqli,false,"CWE-89"
BenchmarkTest01462.java,sqli,true,"CWE-89"
BenchmarkTest01463.java,sqli,true,"CWE-89"
BenchmarkTest01464.java,sqli,true,"CWE-89"
BenchmarkTest01465.java,sqli,true,"CWE-89"
BenchmarkTest01466.java,sqli,true,"CWE-89"
BenchmarkTest01467.java,sqli,false,"CWE-89"
BenchmarkTest01468.java,sqli,false,"CWE-89"
BenchmarkTest01469.java,sqli,false,"CWE-89"
BenchmarkTest01470.java,sqli,true,"CWE-89"
BenchmarkTest01471.java,sqli,true,"CWE-89"
BenchmarkTest01472.java,sqli,false,"CWE-89"
BenchmarkTest01473.java,sqli,true,"CWE-89"
BenchmarkTest01474.java,sqli,true,"CWE-89"
BenchmarkTest01475.java,sqli,true,"CWE-89"
BenchmarkTest01476.java,sqli,true,"CWE-89"
BenchmarkTest01477.java,sqli,true,"CWE-89"
BenchmarkTest01478.java,xpathi,true,"CWE-643"
BenchmarkTest01479.java,xpathi,false,"CWE-643"
BenchmarkTest01480.java,crypto,true,"CWE-327"
BenchmarkTest01481.java,crypto,false,"CWE-327"
BenchmarkTest01482.java,crypto,false,"CWE-327"
BenchmarkTest01483.java,crypto,true,"CWE-327"
BenchmarkTest01484.java,crypto,true,"CWE-327"
BenchmarkTest01485.java,crypto,false,"CWE-327"
BenchmarkTest01486.java,crypto,true,"CWE-327"
BenchmarkTest01487.java,crypto,false,"CWE-327"
BenchmarkTest01488.java,crypto,false,"CWE-327"
BenchmarkTest01489.java,crypto,true,"CWE-327"
BenchmarkTest01490.java,ldapi,true,"CWE-90"
BenchmarkTest01491.java,ldapi,false,"CWE-90"
BenchmarkTest01492.java,ldapi,false,"CWE-90"
BenchmarkTest01493.java,pathtraver,false,"CWE-22"
BenchmarkTest01494.java,pathtraver,true,"CWE-22"
BenchmarkTest01495.java,pathtraver,true,"CWE-22"
BenchmarkTest01496.java,pathtraver,true,"CWE-22"
BenchmarkTest01497.java,pathtraver,true,"CWE-22"
BenchmarkTest01498.java,pathtraver,true,"CWE-22"
BenchmarkTest01499.java,pathtraver,false,"CWE-22"
BenchmarkTest01500.java,pathtraver,true,"CWE-22"
BenchmarkTest01501.java,ldapi,true,"CWE-90"
BenchmarkTest01502.java,weakrand,true,"CWE-330"
BenchmarkTest01503.java,hash,true,"CWE-328"
BenchmarkTest01504.java,hash,true,"CWE-328"
BenchmarkTest01505.java,xss,true,"CWE-79"
BenchmarkTest01506.java,xss,true,"CWE-79"
BenchmarkTest01507.java,xss,true,"CWE-79"
BenchmarkTest01508.java,xss,false,"CWE-79"
BenchmarkTest01509.java,xss,true,"CWE-79"
BenchmarkTest01510.java,xss,true,"CWE-79"
BenchmarkTest01511.java,xss,true,"CWE-79"
BenchmarkTest01512.java,xss,true,"CWE-79"
BenchmarkTest01513.java,xss,false,"CWE-79"
BenchmarkTest01514.java,xss,false,"CWE-79"
BenchmarkTest01515.java,xss,false,"CWE-79"
BenchmarkTest01516.java,cmdi,false,"CWE-78"
BenchmarkTest01517.java,cmdi,true,"CWE-78"
BenchmarkTest01518.java,weakrand,true,"CWE-330"
BenchmarkTest01519.java,weakrand,true,"CWE-330"
BenchmarkTest01520.java,weakrand,true,"CWE-330"
BenchmarkTest01521.java,securecookie,true,"CWE-614"
BenchmarkTest01522.java,securecookie,false,"CWE-614"
BenchmarkTest01523.java,securecookie,false,"CWE-614"
BenchmarkTest01524.java,securecookie,false,"CWE-614"
BenchmarkTest01525.java,xss,true,"CWE-79"
BenchmarkTest01526.java,cmdi,false,"CWE-78"
BenchmarkTest01527.java,cmdi,false,"CWE-78"
BenchmarkTest01528.java,cmdi,false,"CWE-78"
BenchmarkTest01529.java,cmdi,false,"CWE-78"
BenchmarkTest01530.java,cmdi,false,"CWE-78"
BenchmarkTest01531.java,cmdi,true,"CWE-78"
BenchmarkTest01532.java,cmdi,false,"CWE-78"
BenchmarkTest01533.java,cmdi,true,"CWE-78"
BenchmarkTest01534.java,weakrand,false,"CWE-330"
BenchmarkTest01535.java,weakrand,false,"CWE-330"
BenchmarkTest01536.java,weakrand,false,"CWE-330"
BenchmarkTest01537.java,weakrand,false,"CWE-330"
BenchmarkTest01538.java,weakrand,false,"CWE-330"
BenchmarkTest01539.java,weakrand,false,"CWE-330"
BenchmarkTest01540.java,weakrand,false,"CWE-330"
BenchmarkTest01541.java,weakrand,false,"CWE-330"
BenchmarkTest01542.java,weakrand,false,"CWE-330"
BenchmarkTest01543.java,weakrand,false,"CWE-330"
BenchmarkTest01544.java,weakrand,false,"CWE-330"
BenchmarkTest01545.java,weakrand,false,"CWE-330"
BenchmarkTest01552.java,sqli,true,"CWE-89"
BenchmarkTest01553.java,sqli,false,"CWE-89"
BenchmarkTest01554.java,sqli,true,"CWE-89"
BenchmarkTest01555.java,sqli,false,"CWE-89"
BenchmarkTest01556.java,sqli,false,"CWE-89"
BenchmarkTest01557.java,sqli,true,"CWE-89"
BenchmarkTest01558.java,sqli,true,"CWE-89"
BenchmarkTest01559.java,sqli,true,"CWE-89"
BenchmarkTest01560.java,sqli,true,"CWE-89"
BenchmarkTest01561.java,xpathi,true,"CWE-643"
BenchmarkTest01562.java,xpathi,false,"CWE-643"
BenchmarkTest01563.java,crypto,false,"CWE-327"
BenchmarkTest01564.java,crypto,false,"CWE-327"
BenchmarkTest01565.java,crypto,true,"CWE-327"
BenchmarkTest01566.java,crypto,true,"CWE-327"
BenchmarkTest01567.java,crypto,false,"CWE-327"
BenchmarkTest01568.java,ldapi,true,"CWE-90"
BenchmarkTest01569.java,ldapi,false,"CWE-90"
BenchmarkTest01570.java,pathtraver,false,"CWE-22"
BenchmarkTest01571.java,pathtraver,true,"CWE-22"
BenchmarkTest01572.java,pathtraver,true,"CWE-22"
BenchmarkTest01573.java,pathtraver,false,"CWE-22"
BenchmarkTest01574.java,pathtraver,false,"CWE-22"
BenchmarkTest01575.java,weakrand,true,"CWE-330"
BenchmarkTest01576.java,hash,false,"CWE-328"
BenchmarkTest01577.java,hash,true,"CWE-328"
BenchmarkTest01578.java,hash,false,"CWE-328"
BenchmarkTest01579.java,hash,true,"CWE-328"
BenchmarkTest01580.java,hash,true,"CWE-328"
BenchmarkTest01581.java,hash,false,"CWE-328"
BenchmarkTest01582.java,hash,false,"CWE-328"
BenchmarkTest01583.java,xss,true,"CWE-79"
BenchmarkTest01584.java,xss,true,"CWE-79"
BenchmarkTest01585.java,xss,false,"CWE-79"
BenchmarkTest01586.java,xss,false,"CWE-79"
BenchmarkTest01587.java,xss,true,"CWE-79"
BenchmarkTest01588.java,xss,false,"CWE-79"
BenchmarkTest01589.java,xss,true,"CWE-79"
BenchmarkTest01590.java,xss,true,"CWE-79"
BenchmarkTest01591.java,xss,false,"CWE-79"
BenchmarkTest01592.java,xss,true,"CWE-79"
BenchmarkTest01593.java,xss,false,"CWE-79"
BenchmarkTest01594.java,xss,true,"CWE-79"
BenchmarkTest01595.java,xss,false,"CWE-79"
BenchmarkTest01596.java,xss,true,"CWE-79"
BenchmarkTest01597.java,xss,true,"CWE-79"
BenchmarkTest01598.java,xss,true,"CWE-79"
BenchmarkTest01599.java,xss,false,"CWE-79"
BenchmarkTest01600.java,cmdi,false,"CWE-78"
BenchmarkTest01601.java,cmdi,true,"CWE-78"
BenchmarkTest01602.java,weakrand,true,"CWE-330"
BenchmarkTest01603.java,weakrand,true,"CWE-330"
BenchmarkTest01604.java,securecookie,false,"CWE-614"
BenchmarkTest01605.java,securecookie,false,"CWE-614"
BenchmarkTest01606.java,cmdi,false,"CWE-78"
BenchmarkTest01607.java,cmdi,false,"CWE-78"
BenchmarkTest01608.java,cmdi,false,"CWE-78"
BenchmarkTest01609.java,cmdi,true,"CWE-78"
BenchmarkTest01610.java,cmdi,true,"CWE-78"
BenchmarkTest01611.java,weakrand,false,"CWE-330"
