file_name,is_real_vulnerability,correct_cwe,matched_cwe,direct_match,tp,fp,tn,fn,found_cwes
BenchmarkTest00712.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00713.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00714.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00715.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest00716.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00717.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00718.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00719.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest00720.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest00721.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest00722.java,0,CWE-79,CWE-79,1,0,1,0,0,"CWE-134,CWE-79"
BenchmarkTest00723.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00724.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest00725.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest00726.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00727.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest00728.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest00729.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest00730.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest00731.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest00732.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest00733.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest00734.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest00735.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest00736.java,1,CWE-614,CWE-614,1,1,0,0,0,"CWE-113,CWE-614"
BenchmarkTest00737.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest00738.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest00739.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest00740.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest00741.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest00742.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest00743.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest00744.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00745.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00746.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00747.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00748.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00749.java,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-330,CWE-798"
BenchmarkTest00750.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00751.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00752.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00753.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00760.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest00761.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest00762.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest00763.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest00764.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest00765.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest00766.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest00767.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest00768.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest00769.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest00770.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest00771.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest00772.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest00773.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest00774.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest00775.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest00776.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest00777.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest00778.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest00779.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest00780.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest00781.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest00782.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest00783.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest00784.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest00785.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest00786.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest00787.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest00788.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest00789.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest00790.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest00791.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest00792.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest00793.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest00794.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest00795.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest00796.java,1,CWE-328,,,0,0,0,1,
BenchmarkTest00797.java,1,CWE-328,,,0,0,0,1,
BenchmarkTest00798.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest00799.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest00800.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest00801.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest00802.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest00803.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest00804.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest00805.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest00806.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest00807.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest00808.java,0,CWE-79,CWE-79,1,0,1,0,0,"CWE-134,CWE-79"
BenchmarkTest00809.java,1,CWE-79,CWE-79,1,1,0,0,0,"CWE-134,CWE-79"
BenchmarkTest00810.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest00811.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest00812.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00813.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00814.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest00815.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest00816.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest00817.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest00818.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest00819.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest00820.java,1,CWE-614,CWE-614,1,1,0,0,0,"CWE-113,CWE-614"
BenchmarkTest00821.java,1,CWE-614,CWE-614,1,1,0,0,0,"CWE-113,CWE-614"
BenchmarkTest00822.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest00823.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest00824.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest00825.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest00826.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest00827.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest00828.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00829.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00830.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00831.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00832.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00837.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest00838.java,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89
BenchmarkTest00839.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest00840.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest00841.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest00842.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest00843.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest00844.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest00845.java,1,CWE-89,,,0,0,0,1,
BenchmarkTest00846.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest00847.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest00848.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest00849.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest00850.java,1,CWE-89,CWE-89,1,1,0,0,0,CWE-89
BenchmarkTest00851.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest00852.java,0,CWE-643,CWE-643,1,0,1,0,0,"CWE-643,CWE-79"
BenchmarkTest00853.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest00854.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest00855.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest00856.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest00857.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest00858.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest00859.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest00860.java,0,CWE-90,,,0,0,1,0,
BenchmarkTest00861.java,0,CWE-90,,,0,0,1,0,
BenchmarkTest00862.java,0,CWE-22,,,0,0,1,0,
BenchmarkTest00863.java,0,CWE-22,,,0,0,1,0,
BenchmarkTest00864.java,0,CWE-22,,,0,0,1,0,
BenchmarkTest00865.java,0,CWE-22,,,0,0,1,0,
BenchmarkTest00866.java,0,CWE-22,,,0,0,1,0,
BenchmarkTest00867.java,0,CWE-22,,,0,0,1,0,
BenchmarkTest00868.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest00869.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest00870.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest00871.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest00872.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest00873.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest00874.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest00875.java,1,CWE-328,,,0,0,0,1,
BenchmarkTest00876.java,1,CWE-328,,,0,0,0,1,
BenchmarkTest00877.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest00878.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest00879.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00880.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00881.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00882.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00883.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00884.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00885.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00886.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00887.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00888.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00889.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00890.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00891.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00892.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00893.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00894.java,0,CWE-79,,,0,0,1,0,
BenchmarkTest00895.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest00896.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest00897.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest00898.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest00899.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest00900.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest00901.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest00902.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest00903.java,1,CWE-614,CWE-614,1,1,0,0,0,CWE-614
BenchmarkTest00904.java,0,CWE-614,,,0,0,1,0,
BenchmarkTest00905.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest00906.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest00907.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest00908.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest00909.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest00910.java,0,CWE-78,,,0,0,1,0,
BenchmarkTest00911.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00912.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00913.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00914.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00915.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00916.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00917.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00918.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00919.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00920.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00921.java,0,CWE-330,,,0,0,1,0,CWE-798
BenchmarkTest00924.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest00925.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest00926.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest00927.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest00928.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest00929.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest00930.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest00931.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest00932.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest00933.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest00934.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest00935.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest00936.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest00937.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest00938.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest00939.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest00940.java,0,CWE-89,,,0,0,1,0,
BenchmarkTest00941.java,0,CWE-643,,,0,0,1,0,
BenchmarkTest00942.java,0,CWE-327,,,0,0,1,0,"CWE-1004,CWE-209"
BenchmarkTest00943.java,0,CWE-327,,,0,0,1,0,"CWE-1004,CWE-209"
BenchmarkTest00944.java,0,CWE-327,,,0,0,1,0,"CWE-1004,CWE-209"
BenchmarkTest00945.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-1004,CWE-209,CWE-327"
BenchmarkTest00946.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-1004,CWE-209,CWE-327"
BenchmarkTest00947.java,1,CWE-90,CWE-90,1,1,0,0,0,"CWE-1004,CWE-79,CWE-90"
BenchmarkTest00948.java,0,CWE-90,CWE-90,1,0,1,0,0,"CWE-1004,CWE-79,CWE-90"
BenchmarkTest00949.java,1,CWE-22,,,0,0,0,1,"CWE-1004,CWE-23"
BenchmarkTest00950.java,1,CWE-22,,,0,0,0,1,"CWE-1004,CWE-23"
BenchmarkTest00951.java,0,CWE-22,,,0,0,1,0,"CWE-1004,CWE-23"
BenchmarkTest00952.java,1,CWE-22,,,0,0,0,1,"CWE-1004,CWE-23"
BenchmarkTest00953.java,1,CWE-22,,,0,0,0,1,"CWE-1004,CWE-23"
BenchmarkTest00954.java,0,CWE-22,,,0,0,1,0,"CWE-1004,CWE-23"
BenchmarkTest00955.java,0,CWE-22,,,0,0,1,0,"CWE-1004,CWE-23"
BenchmarkTest00956.java,1,CWE-22,,,0,0,0,1,"CWE-1004,CWE-23"
BenchmarkTest00957.java,0,CWE-22,,,0,0,1,0,"CWE-1004,CWE-23"
BenchmarkTest00958.java,0,CWE-22,,,0,0,1,0,"CWE-1004,CWE-23"
BenchmarkTest00959.java,1,CWE-90,CWE-90,1,1,0,0,0,"CWE-1004,CWE-79,CWE-90"
BenchmarkTest00960.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-1004,CWE-330,CWE-798"
BenchmarkTest00961.java,1,CWE-328,,,0,0,0,1,"CWE-1004,CWE-916"
BenchmarkTest00962.java,0,CWE-328,,,0,0,1,0,CWE-1004
BenchmarkTest00963.java,1,CWE-328,,,0,0,0,1,"CWE-1004,CWE-916"
BenchmarkTest00964.java,0,CWE-328,,,0,0,1,0,CWE-1004
BenchmarkTest00965.java,0,CWE-328,,,0,0,1,0,CWE-1004
BenchmarkTest00966.java,0,CWE-328,,,0,0,1,0,CWE-1004
BenchmarkTest00967.java,0,CWE-328,,,0,0,1,0,CWE-1004
BenchmarkTest00968.java,1,CWE-78,CWE-78,1,1,0,0,0,"CWE-1004,CWE-78"
BenchmarkTest00969.java,0,CWE-78,CWE-78,1,0,1,0,0,"CWE-1004,CWE-78"
BenchmarkTest00970.java,0,CWE-78,CWE-78,1,0,1,0,0,"CWE-1004,CWE-78"
BenchmarkTest00971.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-1004,CWE-330,CWE-798"
BenchmarkTest00972.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-1004,CWE-330,CWE-798"
BenchmarkTest00973.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-1004,CWE-330,CWE-798"
BenchmarkTest00974.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-1004,CWE-330,CWE-798"
BenchmarkTest00975.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-1004,CWE-330,CWE-798"
BenchmarkTest00976.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-1004,CWE-330,CWE-798"
BenchmarkTest00977.java,1,CWE-614,CWE-614,1,1,0,0,0,"CWE-1004,CWE-113,CWE-614"
BenchmarkTest00978.java,0,CWE-78,CWE-78,1,0,1,0,0,"CWE-1004,CWE-78"
BenchmarkTest00979.java,1,CWE-78,CWE-78,1,1,0,0,0,"CWE-1004,CWE-78"
BenchmarkTest00980.java,0,CWE-78,CWE-78,1,0,1,0,0,"CWE-1004,CWE-78"
BenchmarkTest00981.java,1,CWE-78,CWE-78,1,1,0,0,0,"CWE-1004,CWE-78"
BenchmarkTest00982.java,0,CWE-78,CWE-78,1,0,1,0,0,"CWE-1004,CWE-78"
BenchmarkTest00983.java,1,CWE-78,CWE-78,1,1,0,0,0,"CWE-1004,CWE-78"
BenchmarkTest00984.java,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-1004,CWE-330,CWE-798"
BenchmarkTest00985.java,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-1004,CWE-330,CWE-798"
BenchmarkTest00986.java,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-1004,CWE-330,CWE-798"
BenchmarkTest00987.java,0,CWE-330,,,0,0,1,0,"CWE-1004,CWE-798"
BenchmarkTest00988.java,0,CWE-330,,,0,0,1,0,"CWE-1004,CWE-798"
BenchmarkTest00989.java,0,CWE-330,,,0,0,1,0,"CWE-1004,CWE-798"
BenchmarkTest00990.java,0,CWE-330,,,0,0,1,0,"CWE-1004,CWE-798"
BenchmarkTest00996.java,1,CWE-89,CWE-89,1,1,0,0,0,"CWE-1004,CWE-89"
BenchmarkTest00997.java,1,CWE-89,CWE-89,1,1,0,0,0,"CWE-1004,CWE-89"
BenchmarkTest00998.java,1,CWE-89,CWE-89,1,1,0,0,0,"CWE-1004,CWE-89"
BenchmarkTest00999.java,0,CWE-89,CWE-89,1,0,1,0,0,"CWE-1004,CWE-89"
BenchmarkTest01000.java,1,CWE-89,CWE-89,1,1,0,0,0,"CWE-1004,CWE-89"
BenchmarkTest01001.java,0,CWE-89,CWE-89,1,0,1,0,0,"CWE-1004,CWE-89"
BenchmarkTest01002.java,1,CWE-89,CWE-89,1,1,0,0,0,"CWE-1004,CWE-89"
BenchmarkTest01003.java,1,CWE-89,CWE-89,1,1,0,0,0,"CWE-1004,CWE-89"
BenchmarkTest01004.java,1,CWE-89,CWE-89,1,1,0,0,0,"CWE-1004,CWE-89"
BenchmarkTest01005.java,1,CWE-89,CWE-89,1,1,0,0,0,"CWE-1004,CWE-89"
BenchmarkTest01006.java,1,CWE-89,,,0,0,0,1,CWE-1004
BenchmarkTest01007.java,1,CWE-89,,,0,0,0,1,CWE-1004
BenchmarkTest01008.java,1,CWE-89,,,0,0,0,1,CWE-1004
BenchmarkTest01009.java,1,CWE-89,,,0,0,0,1,CWE-1004
BenchmarkTest01010.java,0,CWE-89,CWE-89,1,0,1,0,0,"CWE-1004,CWE-89"
BenchmarkTest01011.java,1,CWE-89,CWE-89,1,1,0,0,0,"CWE-1004,CWE-89"
BenchmarkTest01012.java,0,CWE-89,CWE-89,1,0,1,0,0,"CWE-1004,CWE-89"
BenchmarkTest01013.java,0,CWE-643,CWE-643,1,0,1,0,0,"CWE-1004,CWE-643,CWE-79"
BenchmarkTest01014.java,0,CWE-643,CWE-643,1,0,1,0,0,"CWE-1004,CWE-643,CWE-79"
BenchmarkTest01015.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01016.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01017.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01018.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01019.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01020.java,1,CWE-327,CWE-327,1,1,0,0,0,"CWE-209,CWE-327"
BenchmarkTest01021.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01022.java,0,CWE-327,,,0,0,1,0,CWE-209
BenchmarkTest01023.java,1,CWE-90,CWE-90,1,1,0,0,0,"CWE-79,CWE-90"
BenchmarkTest01024.java,0,CWE-90,CWE-90,1,0,1,0,0,"CWE-79,CWE-90"
BenchmarkTest01025.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01026.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01027.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01028.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01029.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01030.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01031.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01032.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01033.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01034.java,1,CWE-22,,,0,0,0,1,CWE-23
BenchmarkTest01035.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01036.java,0,CWE-22,,,0,0,1,0,CWE-23
BenchmarkTest01037.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01038.java,1,CWE-328,,,0,0,0,1,CWE-916
BenchmarkTest01039.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01040.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01041.java,1,CWE-328,,,0,0,0,1,
BenchmarkTest01042.java,1,CWE-328,,,0,0,0,1,
BenchmarkTest01043.java,1,CWE-328,,,0,0,0,1,
BenchmarkTest01044.java,1,CWE-328,,,0,0,0,1,
BenchmarkTest01045.java,0,CWE-328,,,0,0,1,0,
BenchmarkTest01046.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01047.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01048.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01049.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01050.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01051.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01052.java,0,CWE-79,CWE-79,1,0,1,0,0,"CWE-134,CWE-79"
BenchmarkTest01053.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01054.java,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79
BenchmarkTest01055.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01056.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01057.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01058.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01059.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01060.java,1,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-798"
BenchmarkTest01061.java,1,CWE-614,CWE-614,1,1,0,0,0,"CWE-113,CWE-614"
BenchmarkTest01062.java,0,CWE-614,,,0,0,1,0,CWE-113
BenchmarkTest01063.java,1,CWE-79,CWE-79,1,1,0,0,0,CWE-79
BenchmarkTest01064.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01065.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
BenchmarkTest01066.java,1,CWE-78,CWE-78,1,1,0,0,0,CWE-78
BenchmarkTest01067.java,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78
