file_name,is_real_vulnerability,error,correct_cwe,matched_cwe,direct_match,tp,fp,tn,fn,found_cwes,input_token,input_cost,reasoning_token,reasoning_cost,output_token,output_cost,total_cost,analysis_time
BenchmarkTest01452.java,0,0,CWE-330,,,0,0,1,0,Not vulnerable,886,4.4300000000000006e-05,704,0.0002816,12,4.800000000000001e-06,0.0003307,40.77331304550171
BenchmarkTest01453.java,0,0,CWE-330,CWE-330,1,0,1,0,0,CWE-330,857,4.2850000000000005e-05,640,0.000256,14,5.600000000000001e-06,0.0003044499999999,41.09434366226196
BenchmarkTest01459.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,628,3.1400000000000004e-05,512,0.0002048,12,4.800000000000001e-06,0.000241,29.183780193328857
BenchmarkTest01460.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,663,3.315e-05,320,0.000128,14,5.600000000000001e-06,0.00016675,28.75362253189087
BenchmarkTest01461.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,678,3.39e-05,512,0.0002048,12,4.800000000000001e-06,0.0002435,28.837142944335938
BenchmarkTest01462.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,593,2.965e-05,256,0.0001024,14,5.600000000000001e-06,0.00013765,22.82554697990417
BenchmarkTest01463.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,624,3.1200000000000006e-05,832,0.0003328,14,5.600000000000001e-06,0.0003696,41.23986601829529
BenchmarkTest01464.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,695,3.475e-05,640,0.000256,14,5.600000000000001e-06,0.00029635,41.326767683029175
BenchmarkTest01465.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-200",639,3.1950000000000004e-05,576,0.0002304,18,7.2000000000000005e-06,0.00026955,29.009679079055783
BenchmarkTest01466.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,794,3.97e-05,448,0.0001792,15,6e-06,0.0002249,23.789266109466556
BenchmarkTest01467.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,753,3.765e-05,384,0.0001536,12,4.800000000000001e-06,0.00019605,28.88288187980652
BenchmarkTest01468.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,680,3.4e-05,640,0.000256,12,4.800000000000001e-06,0.0002948,29.27755832672119
BenchmarkTest01469.java,0,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89,880,4.4e-05,448,0.0001792,14,5.600000000000001e-06,0.0002288,28.858365297317505
BenchmarkTest01470.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,623,3.1150000000000005e-05,320,0.000128,14,5.600000000000001e-06,0.00016475,28.50184392929077
BenchmarkTest01471.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,650,3.25e-05,320,0.000128,14,5.600000000000001e-06,0.0001661,28.3660991191864
BenchmarkTest01472.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,792,3.96e-05,640,0.000256,12,4.800000000000001e-06,0.0003004,30.440242767333984
BenchmarkTest01473.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,586,2.93e-05,256,0.0001024,14,5.600000000000001e-06,0.0001373,27.32187032699585
BenchmarkTest01474.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,608,3.0400000000000004e-05,704,0.0002816,14,5.600000000000001e-06,0.0003176,40.932945013046265
BenchmarkTest01475.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,586,2.93e-05,320,0.000128,14,5.600000000000001e-06,0.0001629,27.858511209487915
BenchmarkTest01476.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,591,2.955e-05,256,0.0001024,14,5.600000000000001e-06,0.00013755,27.591772079467773
BenchmarkTest01477.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,652,3.26e-05,384,0.0001536,14,5.600000000000001e-06,0.0001918,27.71022319793701
BenchmarkTest01478.java,1,0,CWE-643,CWE-643,1,1,0,0,0,CWE-643,812,4.06e-05,512,0.0002048,14,5.600000000000001e-06,0.000251,28.912753343582157
BenchmarkTest01479.java,0,0,CWE-643,,,0,0,1,0,Not vulnerable,823,4.115e-05,512,0.0002048,12,4.800000000000001e-06,0.00025075,41.130695819854736
BenchmarkTest01480.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-200",1386,6.929999999999999e-05,896,0.0003584,18,7.2000000000000005e-06,0.0004349,40.93596029281616
BenchmarkTest01481.java,0,0,CWE-327,,,0,0,1,0,CWE-209,1225,6.125e-05,832,0.0003328,15,6e-06,0.00040005,41.16196274757385
BenchmarkTest01482.java,0,0,CWE-327,,,0,0,1,0,Not vulnerable,1210,6.05e-05,640,0.000256,12,4.800000000000001e-06,0.0003213,40.67208862304688
BenchmarkTest01483.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-200",1286,6.429999999999999e-05,576,0.0002304,18,7.2000000000000005e-06,0.0003019,29.11678194999695
BenchmarkTest01484.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-200,CWE-209",1233,6.165000000000001e-05,512,0.0002048,22,8.8e-06,0.00027525,28.726798057556152
BenchmarkTest01485.java,0,0,CWE-327,,,0,0,1,0,"CWE-209,CWE-200",885,4.425e-05,832,0.0003328,19,7.600000000000001e-06,0.00038465,41.37181949615479
BenchmarkTest01486.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209",895,4.475e-05,704,0.0002816,18,7.2000000000000005e-06,0.00033355,40.76961135864258
BenchmarkTest01487.java,0,0,CWE-327,CWE-326,0,0,1,0,0,"CWE-312,CWE-326",912,4.56e-05,896,0.0003584,18,7.2000000000000005e-06,0.0004112,41.19269323348999
BenchmarkTest01488.java,0,0,CWE-327,CWE-327,1,0,1,0,0,"CWE-327,CWE-522",844,4.22e-05,768,0.0003072,18,7.2000000000000005e-06,0.0003566,40.70408844947815
BenchmarkTest01489.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-326,CWE-327,CWE-209,CWE-200",887,4.435e-05,704,0.0002816,26,1.04e-05,0.00033635,41.122549295425415
BenchmarkTest01490.java,1,0,CWE-90,CWE-90,1,1,0,0,0,"CWE-90,CWE-79",836,4.1800000000000006e-05,384,0.0001536,18,7.2000000000000005e-06,0.0002026,27.796735286712646
BenchmarkTest01491.java,0,0,CWE-90,CWE-90,1,0,1,0,0,"CWE-90,CWE-79",964,4.8200000000000006e-05,320,0.000128,18,7.2000000000000005e-06,0.0001834,28.464415788650516
BenchmarkTest01492.java,0,0,CWE-90,CWE-90,1,0,1,0,0,"CWE-90,CWE-79",756,3.78e-05,512,0.0002048,18,7.2000000000000005e-06,0.0002498,29.068777799606323
BenchmarkTest01493.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,578,2.89e-05,384,0.0001536,12,4.800000000000001e-06,0.0001873,28.64962244033813
BenchmarkTest01494.java,1,0,CWE-22,CWE-22,1,1,0,0,0,CWE-22,564,2.8200000000000004e-05,384,0.0001536,14,5.600000000000001e-06,0.0001874,28.59193205833435
BenchmarkTest01495.java,1,0,CWE-22,CWE-22,1,1,0,0,0,CWE-22,705,3.525e-05,448,0.0001792,14,5.600000000000001e-06,0.00022005,28.301511526107788
BenchmarkTest01496.java,1,0,CWE-22,CWE-22,1,1,0,0,0,CWE-22,653,3.265e-05,320,0.000128,14,5.600000000000001e-06,0.00016625,27.59818172454834
BenchmarkTest01497.java,1,0,CWE-22,CWE-22,1,1,0,0,0,CWE-22,573,2.865e-05,384,0.0001536,14,5.600000000000001e-06,0.00018785,28.315088033676147
BenchmarkTest01498.java,1,0,CWE-22,CWE-22,1,1,0,0,0,CWE-22,516,2.58e-05,704,0.0002816,14,5.600000000000001e-06,0.000313,29.223042249679565
BenchmarkTest01499.java,0,0,CWE-22,CWE-22,1,0,1,0,0,CWE-22,543,2.7150000000000003e-05,512,0.0002048,15,6e-06,0.00023795,29.261365175247192
BenchmarkTest01500.java,1,0,CWE-22,CWE-22,1,1,0,0,0,CWE-22,711,3.5550000000000004e-05,448,0.0001792,14,5.600000000000001e-06,0.00022035,28.476024389266968
BenchmarkTest01501.java,1,0,CWE-90,CWE-90,1,1,0,0,0,"CWE-90,CWE-79",810,4.05e-05,320,0.000128,18,7.2000000000000005e-06,0.0001757,28.07154083251953
BenchmarkTest01502.java,1,0,CWE-330,CWE-330,1,1,0,0,0,CWE-330,974,4.8700000000000005e-05,768,0.0003072,16,6.4000000000000006e-06,0.0003623,40.8842499256134
BenchmarkTest01503.java,1,0,CWE-328,,,0,0,0,1,CWE-200,931,4.655000000000001e-05,576,0.0002304,14,5.600000000000001e-06,0.00028255,28.71862769126892
BenchmarkTest01504.java,1,0,CWE-328,CWE-327,0,1,0,0,0,"CWE-327,CWE-200",757,3.785e-05,704,0.0002816,18,7.2000000000000005e-06,0.00032665,40.03882622718811
BenchmarkTest01505.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,544,2.7200000000000004e-05,448,0.0001792,14,5.600000000000001e-06,0.000212,28.81213641166687
BenchmarkTest01506.java,1,0,CWE-79,,,0,0,0,1,CWE-134,418,2.0900000000000003e-05,448,0.0001792,14,5.600000000000001e-06,0.0002057,28.27958631515503
BenchmarkTest01507.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-134",425,2.125e-05,640,0.000256,18,7.2000000000000005e-06,0.00028445,40.07933616638184
BenchmarkTest01508.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,413,2.065e-05,384,0.0001536,12,4.800000000000001e-06,0.00017905,28.037026166915894
BenchmarkTest01509.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,398,1.9900000000000003e-05,512,0.0002048,14,5.600000000000001e-06,0.0002303,39.72149419784546
BenchmarkTest01510.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,428,2.14e-05,512,0.0002048,14,5.600000000000001e-06,0.0002318,28.71862483024597
BenchmarkTest01511.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-693",494,2.4700000000000004e-05,320,0.000128,18,7.2000000000000005e-06,0.0001599,27.72228026390076
BenchmarkTest01512.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-134,CWE-79",456,2.28e-05,832,0.0003328,19,7.600000000000001e-06,0.0003632,41.15956115722656
BenchmarkTest01513.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,413,2.065e-05,448,0.0001792,12,4.800000000000001e-06,0.00020465,29.26351261138916
BenchmarkTest01514.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,482,2.4100000000000003e-05,640,0.000256,12,4.800000000000001e-06,0.0002849,35.813650131225586
BenchmarkTest01515.java,0,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79,613,3.065e-05,384,0.0001536,14,5.600000000000001e-06,0.00018985,28.663110494613647
BenchmarkTest01516.java,0,0,CWE-78,CWE-77,0,0,1,0,0,CWE-77,761,3.805e-05,384,0.0001536,14,5.600000000000001e-06,0.00019725,28.261576652526852
BenchmarkTest01517.java,1,0,CWE-78,CWE-78,1,1,0,0,0,CWE-78,556,2.78e-05,256,0.0001024,14,5.600000000000001e-06,0.0001358,23.1518988609314
BenchmarkTest01518.java,1,0,CWE-330,CWE-330,1,1,0,0,0,"CWE-200,CWE-330",966,4.83e-05,1024,0.0004096,18,7.2000000000000005e-06,0.0004651,41.24568438529968
BenchmarkTest01519.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-338,CWE-200",807,4.035e-05,640,0.000256,18,7.2000000000000005e-06,0.00030355,39.635982036590576
BenchmarkTest01520.java,1,0,CWE-330,CWE-330,1,1,0,0,0,"CWE-200,CWE-330",821,4.105e-05,896,0.0003584,18,7.2000000000000005e-06,0.00040665,30.35135769844055
BenchmarkTest01521.java,1,0,CWE-614,,,0,0,0,1,CWE-319,609,3.045e-05,1024,0.0004096,15,6e-06,0.00044605,41.128480195999146
BenchmarkTest01522.java,0,0,CWE-614,,,0,0,1,0,Not vulnerable,607,3.035e-05,512,0.0002048,12,4.800000000000001e-06,0.00023995,41.18448257446289
BenchmarkTest01523.java,0,0,CWE-614,,,0,0,1,0,CWE-113,815,4.075e-05,704,0.0002816,14,5.600000000000001e-06,0.00032795,41.0813992023468
BenchmarkTest01524.java,0,0,CWE-614,,,0,0,1,0,CWE-113,626,3.13e-05,640,0.000256,14,5.600000000000001e-06,0.0002929,40.9916455745697
BenchmarkTest01525.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,447,2.235e-05,320,0.000128,14,5.600000000000001e-06,0.00015595,22.70476055145264
BenchmarkTest01526.java,0,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78,527,2.635e-05,384,0.0001536,14,5.600000000000001e-06,0.00018555,23.0185821056366
BenchmarkTest01527.java,0,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78,526,2.63e-05,320,0.000128,14,5.600000000000001e-06,0.0001599,28.474539279937744
BenchmarkTest01528.java,0,0,CWE-78,CWE-77,0,0,1,0,0,CWE-77,580,2.9e-05,384,0.0001536,14,5.600000000000001e-06,0.0001882,27.88125252723694
BenchmarkTest01529.java,0,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78,629,3.1450000000000006e-05,320,0.000128,15,6e-06,0.00016545,29.083269357681274
BenchmarkTest01530.java,0,0,CWE-78,CWE-77,0,0,1,0,0,CWE-77,663,3.315e-05,512,0.0002048,14,5.600000000000001e-06,0.00024355,28.97526335716248
BenchmarkTest01531.java,1,0,CWE-78,CWE-78,1,1,0,0,0,CWE-78,550,2.75e-05,576,0.0002304,15,6e-06,0.0002639,28.938660144805908
BenchmarkTest01532.java,0,0,CWE-78,CWE-78,1,0,1,0,0,CWE-78,553,2.765e-05,320,0.000128,14,5.600000000000001e-06,0.00016125,28.421613931655884
BenchmarkTest01533.java,1,0,CWE-78,CWE-78,1,1,0,0,0,CWE-78,535,2.675e-05,320,0.000128,14,5.600000000000001e-06,0.00016035,28.50508189201355
BenchmarkTest01534.java,0,0,CWE-330,,,0,0,1,0,Not vulnerable,850,4.25e-05,576,0.0002304,12,4.800000000000001e-06,0.0002777,29.164285898208615
BenchmarkTest01535.java,0,0,CWE-330,,,0,0,1,0,CWE-200,824,4.1200000000000005e-05,832,0.0003328,14,5.600000000000001e-06,0.0003796,41.22692060470581
BenchmarkTest01536.java,0,0,CWE-330,,,0,0,1,0,CWE-200,1015,5.075e-05,832,0.0003328,14,5.600000000000001e-06,0.00038915,41.29899621009827
BenchmarkTest01537.java,0,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-200,CWE-330",912,4.56e-05,896,0.0003584,18,7.2000000000000005e-06,0.0004112,41.064865589141846
BenchmarkTest01538.java,0,0,CWE-330,,,0,0,1,0,Not vulnerable,926,4.630000000000001e-05,640,0.000256,12,4.800000000000001e-06,0.0003071,41.150559425354
BenchmarkTest01539.java,0,0,CWE-330,,,0,0,1,0,CWE-200,913,4.5650000000000005e-05,576,0.0002304,14,5.600000000000001e-06,0.00028165,29.496068954467773
BenchmarkTest01540.java,0,0,CWE-330,,,0,0,1,0,CWE-200,854,4.27e-05,384,0.0001536,14,5.600000000000001e-06,0.0002019,28.517416954040527
BenchmarkTest01541.java,0,0,CWE-330,,,0,0,1,0,CWE-522,817,4.085e-05,704,0.0002816,14,5.600000000000001e-06,0.00032805,41.1949634552002
BenchmarkTest01542.java,0,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-330,CWE-200",867,4.335e-05,1024,0.0004096,19,7.600000000000001e-06,0.00046055,41.25819802284241
BenchmarkTest01543.java,0,0,CWE-330,,,0,0,1,0,CWE-200,813,4.0650000000000006e-05,832,0.0003328,14,5.600000000000001e-06,0.00037905,40.961386919021606
BenchmarkTest01544.java,0,0,CWE-330,,,0,0,1,0,CWE-200,852,4.26e-05,768,0.0003072,14,5.600000000000001e-06,0.0003554,30.408468008041385
BenchmarkTest01545.java,0,0,CWE-330,,,0,0,1,0,CWE-200,1017,5.085e-05,640,0.000256,14,5.600000000000001e-06,0.00031245,28.72913289070129
BenchmarkTest01552.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,534,2.67e-05,256,0.0001024,14,5.600000000000001e-06,0.0001347,17.769360065460205
BenchmarkTest01553.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,602,3.01e-05,576,0.0002304,12,4.800000000000001e-06,0.0002653,28.816232919692997
BenchmarkTest01554.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,634,3.1700000000000005e-05,320,0.000128,14,5.600000000000001e-06,0.0001653,17.163063526153564
BenchmarkTest01555.java,0,0,CWE-89,,,0,0,1,0,CWE-200,596,2.98e-05,640,0.000256,14,5.600000000000001e-06,0.0002914,40.959832191467285
BenchmarkTest01556.java,0,0,CWE-89,CWE-89,1,0,1,0,0,CWE-89,611,3.0550000000000004e-05,256,0.0001024,14,5.600000000000001e-06,0.00013855,28.29850506782532
BenchmarkTest01557.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,568,2.8400000000000003e-05,256,0.0001024,14,5.600000000000001e-06,0.0001364,27.691694736480716
BenchmarkTest01558.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,575,2.875e-05,320,0.000128,14,5.600000000000001e-06,0.00016235,27.552438020706177
BenchmarkTest01559.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,573,2.865e-05,192,7.680000000000001e-05,14,5.600000000000001e-06,0.00011105,27.79520320892334
BenchmarkTest01560.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,519,2.5950000000000004e-05,256,0.0001024,14,5.600000000000001e-06,0.00013395,27.785974264144897
BenchmarkTest01561.java,1,0,CWE-643,CWE-643,1,1,0,0,0,CWE-643,738,3.69e-05,448,0.0001792,14,5.600000000000001e-06,0.0002217,27.077977418899536
BenchmarkTest01562.java,0,0,CWE-643,CWE-643,1,0,1,0,0,CWE-643,794,3.97e-05,256,0.0001024,14,5.600000000000001e-06,0.0001477,22.25276517868042
BenchmarkTest01563.java,0,0,CWE-327,,,0,0,1,0,CWE-209,1146,5.73e-05,1024,0.0004096,15,6e-06,0.0004729,41.177613973617554
BenchmarkTest01564.java,0,0,CWE-327,,,0,0,1,0,CWE-200,1131,5.6550000000000006e-05,1024,0.0004096,14,5.600000000000001e-06,0.00047175,41.03666377067566
BenchmarkTest01565.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209,CWE-200",869,4.3450000000000006e-05,640,0.000256,22,8.8e-06,0.00030825,40.97294735908508
BenchmarkTest01566.java,1,0,CWE-327,CWE-327,1,1,0,0,0,CWE-327,914,4.57e-05,896,0.0003584,14,5.600000000000001e-06,0.0004097,35.86817979812622
BenchmarkTest01567.java,0,0,CWE-327,CWE-327,1,0,1,0,0,"CWE-327,CWE-209,CWE-200",1076,5.380000000000001e-05,704,0.0002816,22,8.8e-06,0.0003442,35.82147026062012
BenchmarkTest01568.java,1,0,CWE-90,CWE-90,1,1,0,0,0,"CWE-90,CWE-79",764,3.82e-05,192,7.680000000000001e-05,18,7.2000000000000005e-06,0.0001222,27.75622797012329
BenchmarkTest01569.java,0,0,CWE-90,CWE-90,1,0,1,0,0,CWE-90,973,4.865e-05,448,0.0001792,14,5.600000000000001e-06,0.00023345,28.75212836265564
BenchmarkTest01570.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,503,2.515e-05,320,0.000128,12,4.800000000000001e-06,0.00015795,24.58059453964233
BenchmarkTest01571.java,1,0,CWE-22,CWE-22,1,1,0,0,0,CWE-22,554,2.77e-05,384,0.0001536,15,6e-06,0.0001873,17.661985635757446
BenchmarkTest01572.java,1,0,CWE-22,CWE-22,1,1,0,0,0,CWE-22,637,3.185e-05,384,0.0001536,14,5.600000000000001e-06,0.00019105,17.88866901397705
BenchmarkTest01573.java,0,0,CWE-22,,,0,0,1,0,CWE-200,678,3.39e-05,832,0.0003328,14,5.600000000000001e-06,0.0003723,35.84126329421997
BenchmarkTest01574.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,602,3.01e-05,512,0.0002048,13,5.2e-06,0.0002401,23.61664628982544
BenchmarkTest01575.java,1,0,CWE-330,CWE-330,1,1,0,0,0,CWE-330,827,4.135e-05,512,0.0002048,14,5.600000000000001e-06,0.00025175,18.10260558128357
BenchmarkTest01576.java,0,0,CWE-328,,,0,0,1,0,"CWE-200,CWE-313",793,3.965000000000001e-05,1088,0.0004352,18,7.2000000000000005e-06,0.00048205,30.369706630706787
BenchmarkTest01577.java,1,0,CWE-328,CWE-327,0,1,0,0,0,"CWE-327,CWE-200",734,3.67e-05,704,0.0002816,18,7.2000000000000005e-06,0.0003255,30.25161337852478
BenchmarkTest01578.java,0,0,CWE-328,,,0,0,1,0,CWE-200,746,3.7300000000000005e-05,768,0.0003072,14,5.600000000000001e-06,0.0003501,30.13962721824646
BenchmarkTest01579.java,1,0,CWE-328,,,0,0,0,1,CWE-200,835,4.175e-05,640,0.000256,14,5.600000000000001e-06,0.00030335,18.15694522857666
BenchmarkTest01580.java,1,0,CWE-328,CWE-327,0,1,0,0,0,"CWE-327,CWE-200",812,4.06e-05,960,0.000384,18,7.2000000000000005e-06,0.0004318,30.28746008872986
BenchmarkTest01581.java,0,0,CWE-328,,,0,0,1,0,Not vulnerable,842,4.21e-05,896,0.0003584,13,5.2e-06,0.0004057,30.180566549301147
BenchmarkTest01582.java,0,0,CWE-328,,,0,0,1,0,Not vulnerable,872,4.36e-05,768,0.0003072,12,4.800000000000001e-06,0.0003556,28.61629796028137
BenchmarkTest01583.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,464,2.32e-05,256,0.0001024,14,5.600000000000001e-06,0.0001312,17.37564730644226
BenchmarkTest01584.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-134",424,2.1200000000000004e-05,640,0.000256,18,7.2000000000000005e-06,0.0002844,30.403728723526
BenchmarkTest01585.java,0,0,CWE-79,,,0,0,1,0,CWE-134,395,1.975e-05,576,0.0002304,14,5.600000000000001e-06,0.00025575,18.02057933807373
BenchmarkTest01586.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,386,1.93e-05,704,0.0002816,13,5.2e-06,0.0003061,29.754815816879272
BenchmarkTest01587.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-134",420,2.1e-05,576,0.0002304,18,7.2000000000000005e-06,0.0002586,18.449297428131104
BenchmarkTest01588.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,426,2.13e-05,384,0.0001536,12,4.800000000000001e-06,0.0001797,17.5401451587677
BenchmarkTest01589.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,494,2.4700000000000004e-05,384,0.0001536,14,5.600000000000001e-06,0.0001839,17.783028841018677
BenchmarkTest01590.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-134,CWE-79",386,1.93e-05,832,0.0003328,18,7.2000000000000005e-06,0.0003593,30.290502786636356
BenchmarkTest01591.java,0,0,CWE-79,CWE-79,1,0,1,0,0,"CWE-134,CWE-79",621,3.105e-05,384,0.0001536,18,7.2000000000000005e-06,0.00019185,17.977548360824585
BenchmarkTest01592.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,402,2.01e-05,256,0.0001024,14,5.600000000000001e-06,0.0001281,16.839534521102905
BenchmarkTest01593.java,0,0,CWE-79,,,0,0,1,0,CWE-693,408,2.04e-05,448,0.0001792,15,6e-06,0.0002056,17.89401149749756
BenchmarkTest01594.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-693",396,1.98e-05,448,0.0001792,18,7.2000000000000005e-06,0.0002062,18.00189781188965
BenchmarkTest01595.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,385,1.925e-05,320,0.000128,13,5.2e-06,0.00015245,16.62289524078369
BenchmarkTest01596.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,418,2.0900000000000003e-05,448,0.0001792,14,5.600000000000001e-06,0.0002057,17.509427309036255
BenchmarkTest01597.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,427,2.135e-05,256,0.0001024,14,5.600000000000001e-06,0.00012935,17.059555768966675
BenchmarkTest01598.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,593,2.965e-05,448,0.0001792,15,6e-06,0.00021485,17.380577564239502
BenchmarkTest01599.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,476,2.38e-05,512,0.0002048,12,4.800000000000001e-06,0.0002334,18.22122454643249
BenchmarkTest01600.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,585,2.925e-05,512,0.0002048,12,4.800000000000001e-06,0.00023885,30.05387687683105
BenchmarkTest01601.java,1,0,CWE-78,CWE-77,0,1,0,0,0,CWE-77,582,2.9100000000000003e-05,256,0.0001024,14,5.600000000000001e-06,0.0001371,17.053314685821533
BenchmarkTest01602.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-338,CWE-200",824,4.1200000000000005e-05,960,0.000384,18,7.2000000000000005e-06,0.0004324,30.12350082397461
BenchmarkTest01603.java,1,0,CWE-330,CWE-338,0,1,0,0,0,CWE-338,949,4.745e-05,1088,0.0004352,14,5.600000000000001e-06,0.00048825,30.263431787490845
BenchmarkTest01604.java,0,0,CWE-614,,,0,0,1,0,CWE-113,589,2.9450000000000004e-05,704,0.0002816,14,5.600000000000001e-06,0.00031665,18.355420112609863
BenchmarkTest01605.java,0,0,CWE-614,,,0,0,1,0,Not vulnerable,692,3.46e-05,512,0.0002048,12,4.800000000000001e-06,0.0002442,17.988738298416138
BenchmarkTest01606.java,0,0,CWE-78,CWE-77,0,0,1,0,0,CWE-77,526,2.63e-05,320,0.000128,14,5.600000000000001e-06,0.0001599,16.93879222869873
BenchmarkTest01607.java,0,0,CWE-78,CWE-77,0,0,1,0,0,CWE-77,679,3.3950000000000005e-05,256,0.0001024,14,5.600000000000001e-06,0.00014195,16.945791959762573
BenchmarkTest01608.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,592,2.96e-05,576,0.0002304,13,5.2e-06,0.0002652,18.063802003860477
BenchmarkTest01609.java,1,0,CWE-78,CWE-77,0,1,0,0,0,CWE-77,580,2.9e-05,384,0.0001536,14,5.600000000000001e-06,0.0001882,17.43982219696045
BenchmarkTest01610.java,1,0,CWE-78,CWE-77,0,1,0,0,0,CWE-77,559,2.795e-05,512,0.0002048,12,4.800000000000001e-06,0.00023755,18.501505851745605
BenchmarkTest01611.java,0,0,CWE-330,,,0,0,1,0,CWE-200,847,4.235e-05,640,0.000256,14,5.600000000000001e-06,0.00030395,30.16857671737671
BenchmarkTest01612.java,0,0,CWE-330,,,0,0,1,0,"CWE-200,CWE-327",785,3.925e-05,832,0.0003328,18,7.2000000000000005e-06,0.00037925,30.16787838935852
BenchmarkTest01613.java,0,0,CWE-330,,,0,0,1,0,CWE-200,800,4e-05,704,0.0002816,14,5.600000000000001e-06,0.0003272,30.22758793830872
BenchmarkTest01614.java,0,0,CWE-330,,,0,0,1,0,Not vulnerable,786,3.9300000000000007e-05,512,0.0002048,12,4.800000000000001e-06,0.0002489,17.773208379745483
BenchmarkTest01620.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,568,2.8400000000000003e-05,256,0.0001024,15,6e-06,0.0001368,18.10335683822632
BenchmarkTest01621.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,527,2.635e-05,320,0.000128,14,5.600000000000001e-06,0.0001599499999999,17.048346757888794
